
============================
 Flower Shop Server Started
============================
[2023-05-31T13:42:32.457393300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:42:32.458396500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:42:32.459394800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:42:32.468397400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:42:32.468397400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:42:32.469397900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:42:32.473393900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:42:32.473393900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:42:32.473393900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:42:32.486400800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:42:32.486400800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:42:32.487397500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:42:32.491396800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:42:32.491396800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:42:32.491396800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:42:32.506394300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:42:32.507394600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:42:32.507394600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:11.859895900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:11.860895600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:11.861894600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:11.875895100] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:11.876896] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:11.877898600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:11.887893600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:11.888893900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:11.888893900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:11.901892600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:11.902892300] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:11.902892300] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:11.902892300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:11.902892300] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:11.903891900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:11.918890900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:11.918890900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:11.918890900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:54.721336100] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:54.722338900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:54.722338900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:54.734337900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:54.734337900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:54.735337] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:54.739344900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:54.739344900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:54.740339100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:54.753336200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:54.754336900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:54.754336900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:54.763336900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:54.763336900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:54.764341800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:44:54.773338800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:44:54.773338800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:44:54.774338700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:45:51.977618700] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:45:51.977618700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:45:51.978607800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:45:51.986613] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:45:51.987609700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:45:51.987609700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:45:51.992608600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:45:51.992608600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:45:51.993609400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:45:52.004609800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:45:52.005608300] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:45:52.006607400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:45:52.007608200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:45:52.007608200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:45:52.009610100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:45:52.019611500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:45:52.020606700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:45:52.020606700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:46:41.370670300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:46:41.370670300] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:46:41.371668600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:46:41.385671400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:46:41.385671400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:46:41.386670300] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:46:41.390670400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:46:41.391669900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:46:41.391669900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:46:41.403668400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:46:41.404669700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:46:41.404669700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:46:41.421671800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:46:41.421671800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:46:41.422671600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:46:41.435668800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:46:41.435668800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:46:41.435668800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:47:35.028702800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:47:35.029701700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:47:35.029701700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:47:35.071701700] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:47:35.071701700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:47:35.072701100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:47:35.073699900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:47:35.074700900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:47:35.074700900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:47:35.085699500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:47:35.087699500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:47:35.087699500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:47:35.087699500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:47:35.087699500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:47:35.087699500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:47:35.097701500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:47:35.097701500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:47:35.097701500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:52:10.211044100] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:52:10.215044600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:52:10.216044200] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:52:10.376044400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:52:10.379046400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:52:10.381045100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:52:10.410043500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:52:10.410043500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:52:10.413046900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:55:19.901655500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:55:19.904656200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:55:19.905655900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:55:19.944658400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:55:19.945658300] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:55:19.946658800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:55:19.949656] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:55:19.950656] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:55:19.950656] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:55:19.960656700] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:55:19.960656700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:55:19.961657800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:55:19.961657800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:55:19.961657800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:55:19.962656400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T13:55:19.976655500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T13:55:19.976655500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T13:55:19.977656800] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:44:54.759885100] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:44:54.764883800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:44:54.767884100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:44:54.893886500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:44:54.895883200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:44:54.895883200] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:44:54.900924200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:44:54.901882100] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:44:54.901882100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:44:54.915884400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:44:54.916883900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:44:54.916883900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:44:54.918885300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:44:54.919884100] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:44:54.919884100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:44:54.938882600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:44:54.938882600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:44:54.939883700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:45:02.799275100] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:45:02.800272400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:45:02.800272400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:45:02.818276300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:45:02.819275] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:45:02.820273400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:45:02.855273600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:45:02.857275400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:45:02.857275400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:45:02.870273200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:45:02.871276200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:45:02.871276200] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:45:02.879272200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:45:02.880272700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:45:02.880272700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:45:02.893274600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:45:02.893274600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:45:02.894272700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:45:08.266726] Class: PSK.FlowerShop.controller.AdminController, Method: login
[2023-05-31T14:45:08.404471900] Class: PSK.FlowerShop.service.AdminService, Method: findAdminByUsernameAndPassword
[2023-05-31T14:45:08.404471900] Class: PSK.FlowerShop.repository.AdminRepository, Method: findByUsernameAndPassword
[2023-05-31T14:45:14.333610100] Class: PSK.FlowerShop.controller.AdminController, Method: login
[2023-05-31T14:45:14.336835500] Class: PSK.FlowerShop.service.AdminService, Method: findAdminByUsernameAndPassword
[2023-05-31T14:45:14.337616100] Class: PSK.FlowerShop.repository.AdminRepository, Method: findByUsernameAndPassword
[2023-05-31T14:45:48.496310700] Class: PSK.FlowerShop.controller.AdminController, Method: login
[2023-05-31T14:45:48.500302] Class: PSK.FlowerShop.service.AdminService, Method: findAdminByUsernameAndPassword
[2023-05-31T14:45:48.500302] Class: PSK.FlowerShop.repository.AdminRepository, Method: findByUsernameAndPassword
[2023-05-31T14:46:06.097502200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:06.097502200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:06.098502900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:06.110505700] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:06.111500900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:06.111500900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:06.120504400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:06.120504400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:06.121503700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:06.130501100] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:06.131500500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:06.131500500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:06.137501200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:06.137501200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:06.138502] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:06.146504600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:06.147503500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:06.147503500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:19.042536900] Class: PSK.FlowerShop.controller.AdminController, Method: login
[2023-05-31T14:46:19.046537100] Class: PSK.FlowerShop.service.AdminService, Method: findAdminByUsernameAndPassword
[2023-05-31T14:46:19.047539400] Class: PSK.FlowerShop.repository.AdminRepository, Method: findByUsernameAndPassword
[2023-05-31T14:46:19.243537300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:19.245538100] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:19.246535400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:19.266536900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:19.267538] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:19.268538900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:19.280540600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:19.281537600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:19.281537600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:19.298537500] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:19.299537700] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:19.299537700] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:19.307539400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:19.307539400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:19.308538400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:46:19.318537600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:46:19.319537500] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:46:19.319537500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse

============================
 Flower Shop Server Started
============================
[2023-05-31T14:48:59.552124100] Class: PSK.FlowerShop.configurations.ModelMapperConfig, Method: modelMapper
[2023-05-31T14:49:00.279124600] Class: PSK.FlowerShop.configurations.CorsConfig, Method: addCorsMappings
[2023-05-31T14:49:03.105512400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:03.106515] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:03.107515900] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:03.267514300] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:03.267514300] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:03.268515600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:03.271515] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:03.271515] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:03.272513400] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:03.289516800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:03.289516800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:03.290514500] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:03.293516200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:03.293516200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:03.294516] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:03.306513800] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:03.306513800] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:03.307515] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:11.097340300] Class: PSK.FlowerShop.controller.AdminController, Method: login
[2023-05-31T14:49:11.105340600] Class: PSK.FlowerShop.service.AdminService, Method: findAdminByUsernameAndPassword
[2023-05-31T14:49:11.105340600] Class: PSK.FlowerShop.repository.AdminRepository, Method: findByUsernameAndPassword
[2023-05-31T14:49:11.223342900] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:11.224343900] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:11.225342600] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:11.239341400] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:11.239341400] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:11.240341200] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:11.242343200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:11.243341100] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:11.243341100] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:11.253375] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:11.254341] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:11.254341] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:11.255342200] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:11.255342200] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:11.256341200] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:11.266342600] Class: PSK.FlowerShop.controller.ProductController, Method: getProducts
[2023-05-31T14:49:11.266342600] Class: PSK.FlowerShop.service.ProductService, Method: getAllProducts
[2023-05-31T14:49:11.267341] Class: PSK.FlowerShop.repository.ProductRepository, Method: findByIsDeletedFalse
[2023-05-31T14:49:14.145330400] Class: PSK.FlowerShop.controller.StatisticsController, Method: getStatistics
[2023-05-31T14:49:14.145330400] Class: PSK.FlowerShop.usecase.StatisticCalculator, Method: getStatistics
[2023-05-31T14:49:14.145330400] Class: PSK.FlowerShop.service.OrderService, Method: getOrdersByDateRange
[2023-05-31T14:49:14.146329400] Class: PSK.FlowerShop.repository.OrderRepository, Method: findOrdersByDateRange
[2023-05-31T14:49:14.164329600] Class: PSK.FlowerShop.controller.StatisticsController, Method: getStatistics
[2023-05-31T14:49:14.164329600] Class: PSK.FlowerShop.usecase.StatisticCalculator, Method: getStatistics
[2023-05-31T14:49:14.164329600] Class: PSK.FlowerShop.service.OrderService, Method: getOrdersByDateRange
[2023-05-31T14:49:14.165329700] Class: PSK.FlowerShop.repository.OrderRepository, Method: findOrdersByDateRange
[2023-05-31T14:49:16.071794700] Class: PSK.FlowerShop.controller.OrderController, Method: getAllOrders
[2023-05-31T14:49:16.071794700] Class: PSK.FlowerShop.service.OrderService, Method: getAllOrders
[2023-05-31T14:49:16.102796100] Class: PSK.FlowerShop.controller.OrderController, Method: getAllOrders
